id,alname,category,degree,sweet,acid,light,body,carbon,bitter,tannin,nutty,bright,strength,spicy,img,detail
119,조은술 세종 바나나,탁주,4,7,2,5,4,0,,,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FjiqP-1658109960295-0.jpg&w=3840&q=75,"조은술 세종 바나나, 어떤 맛을 갖고 있나요?

농밀한 바나나향이 나는 이 술은 탄산이 전혀 없는 살균 막걸리입니다.

술을 잘 못하시는 분들도 편안하게 즐길 수 있게 달콤한 바나나맛이 나는 술인데요.

친구들과 즐거운 분위기에서 가볍게 즐겨보세요 :)
조은술 세종 바나나, 어떤 음식과 잘 어울리나요?

조은술 세종 바나나는 달콤한 맛의 막걸리입니다.

그런 만큼 담백하고 기름진 감자전과 같은 음식과 잘 어울려요.

도수가 4도로 굉장히 부드러우니 시원하게 음료수처럼 즐기기 좋은 술이에요!
조은술 세종 바나나, 알고 마시면 더 맛있어요!

이 막걸리를 막걸리라 부르지 못하는 이유는

바로 바나나 농축액이 들어가 주세법상 기타주류로 분류되기 때문입니다.

우도땅콩막걸리 제조업체로도 유명한 청주의 조은술세종에서 만들어집니다.

세종대왕의 업적을 기리고 존경의 의미를 담아 제품을 생산하고 있는

이 양조장은 소비자의 입맛에 맞는 전통주를 생산하기 위해

항상 도전하며 주류 문화를 선도하는 양조장입니다"
128,펀치 쌀 바나나,탁주,4,8,3,4,4,5,,,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FlHqT-1620960812472-%25ED%258E%2580%25EC%25B9%2598%2520%25EC%258C%2580%25EB%25B0%2594%25EB%2582%2598%25EB%2582%2598.jpg&w=3840&q=75,"펀치 쌀 바나나, 어떤 맛을 갖고 있나요?

달달한 바나나우유 같은 맛으로 음료수같이 즐길 수 있는 4도수의 술인데요.

남녀노소 부담 없이 즐길 수 있는 맛으로 술을 잘 못하는 분들도

친구들과 캐주얼한 분위기에서 시원하게 벌컥벌컥

혹은 우아하게 홀짝홀짝 마시기 좋은 술입니다.
펀치 쌀 바나나, 어떤 음식과 잘 어울리나요?

달달하고 우유 같은 식감으로 불족발이나 낙지볶음 등 매운 음식과의 궁합이 특히 잘 맞습니다.

불나는 입안을 금방 잠재워 줄 거에요.

아! 물론 막걸리에 가까운 술이라 전, 동그랑땡과 기가 막히게 잘 어울립니다.

낮은 도수니 음료수처럼 시원하게 즐겨보세요!
펀치 쌀 바나나, 알고 마시면 더 맛있어요!

‘펀치 쌀 바나나’는 2016년 우리술 품평회에서

기타주류 부분 장려상을 받은 술이에요.

막걸리가 아닌 기타주류로 분류되는 이유는

쌀을 발효시켜 만든 막걸리이긴 하지만, 바나나농축액 등의 첨가물이 들어가기 때문입니다 :)"
1224,허니문배,과실주,4.9,5,6,,6,5,,2,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FPBJf-1657699612618-honey.jpg&w=3840&q=75," [허니문배], 어떤 맛을 갖고 있나요?  사과 베이스의 술인만큼, 잔에 술을 따라 코를 가까이 대면 싱그러운 사과 주스의 향을 느껴보실 수 있어요.  술을 머금으면 배의 달콤함은 가볍게 스쳐 지나가고,  새콤한 맛과 함께 바나나에서 느낄 수 있는 향이 존재감을 드러내며 술을 더욱 다채롭게 즐길 수 있도록 이끌어 줍니다.   자극적이지 않은 탄산감을 가지고 있어 부담 없이 즐기기에 좋으며  술을 넘긴 뒤에는 구수한 향이 입안에 맴돌아 여운을 선사할 거예요.    탄산이 있는 술인만큼 술을 오픈한 뒤 장시간 방치해 놓을 경우 탄산이 빠질 수 있습니다.  오픈한 후에는 가급적 빨리 드시는 것을 추천드려요!   [허니문배], 어떤 음식과 잘 어울리나요?  파티를 시작하기 전 식전주로 가볍게 즐겨보세요!  허니문배는 은은한 산미와 가벼운 탄산감을 가지고 있어 식사를 하기 전 입맛을 돋우기에 좋답니다.  이때 새콤한 소스를 곁들여서 먹는 안주와 함께 즐겨보신다면,  입안 가득 산뜻한 풍미가 터지면서 파티의 시작을 화려하게 열어줄 거예요.   [허니문배], 알고 마시면 더 맛있어요!  국산 배와 사과를 착즙한 뒤 발효해서 만든 술이에요.  술에 꿀?홍차?천일염이 들어가 술의 맛을 풍부하게 채울 수 있도록 이끌었습니다.    배와 꿀이 들어간 술인만큼 달콤하면서도 꿀 떨어지는 맛을 표현하기 위해 허니문배라는 이름이 붙여졌어요.  언어유희를 사용해서 허니문 베이비라고 들리도록 재미도 더했답니다.  이름에 걸맞게 달달한 분위기를 위한 술이라고 할 수 있죠. "
1202,크라테 자두 와인,과실주,8.5,6,7,,6,0,,6,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2F7mGp-1645437993412-%25ED%2581%25AC%25EB%259D%25BC%25ED%2585%258C%2520%25EC%259E%2590%25EB%2591%2590%2520%25EC%2599%2580%25EC%259D%25B8-3%2520%25281%2529.jpg&w=3840&q=75,"   [크라테 자두 와인], 어떤 맛을 갖고 있나요?  향을 먼저 맡아 싱그러운 자두 향으로 코를 먼저 깨워보세요.  그 후 한 잔 들이켜보면 혀 가장자리부터 치고 올라오는 자두의 새콤함을 온몸으로 느껴 볼 수 있을 거예요.  술을 삼키고 난 뒤에도 마치 자두 사탕을 머금은 듯 긴 여운을 남기는 편이니 천천히 즐겨 보시길 바랍니다.    [크라테 자두 와인], 어떤 음식과 잘 어울리나요?  잘 구운 고기 한 점에 크라테 자두 와인 한잔 곁들여 보세요!  무겁고 기름진 풍미는 날카롭기만 했던 자두의 산미를 한층 차분하고 부드럽게 만들어줍니다.  새콤한 술맛 덕에 기름지게 코팅되어 있던 입안도 싸악 씻겨줄 거예요.    [크라테 자두 와인], 알고 마시면 더 맛있어요!  김천에서 재배된 자두 품종 세 가지를 블렌딩해서 만듭니다.  붉은색 자두인 홍로센은 전반적인 와인의 색을 담당해요.  높은 당도의 후무사와 추희는 달콤한 맛을 더욱 끌어올려 준답니다.  이렇게 만들어진 와인은 6개월 이상 숙성 과정을 거쳐 완성돼요. "
1196,장수 오미자주,과실주,16.5,7,7,,4,0,,4,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2F24PV-1644573217144-1jpg.jpg&w=3840&q=75," [장수 오미자주], 어떤 맛을 갖고 있나요?  마음을 빼앗길 것 같은 매혹적인 붉은빛의 술입니다.  마치 오미자청을 타서 마신 듯 산뜻한 달콤함이 느껴져요.  ‘음료수 같은데?’라고 생각하자마자 뒤받쳐주는 알코올감이 정신을 들게 한답니다.  쓴맛과 함께 떫은맛이 지나가면서 오미자의 다양한 풍미를 즐길 수 있을 거예요.   [장수 오미자주], 어떤 음식과 잘 어울리나요?  양념이 잘 밴 돼지고기 요리와 함께 드셔보세요.  오미자의 새콤달콤함이 돼지고기의 기름진 맛을 잡아주면서,  다채로운 풍미와 양념된 고기의 맛이 서로 조화롭게 어우러질 거예요.   좀 더 가볍게 즐기고 싶으신 분들은 토닉워터를 준비해보세요.  보는 맛과 먹는 맛 모두 채울, 근사한 칵테일 한 잔이 완성될 거예요.   [장수 오미자주], 알고 마시면 더 맛있어요!   3년의 숙성 기간을 거친 오미자 와인에 주정을 첨가하여 만듭니다.  주정을 여과하면 '주정취'라고 불리는 메탄올 향이 생길 수 있는데요.  메탄올 향을 제거하기 위해 활성탄을 통과시켜 2번의 여과 과정을 거쳤답니다.  그 덕에 더욱 깔끔한 맛과 향을 낼 수 있다고 해요."
1150,샤토미소 애플 와인,과실주,9,6,7,,4,0,,4,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FUcPl-1638528836707-%25EC%2583%25A4%25ED%2586%25A0%25EB%25AF%25B8%25EC%2586%258C%2520%25EC%2595%25A0%25ED%2594%258C%2520%25EC%2599%2580%25EC%259D%25B8-2.jpg&w=3840&q=75," [샤토미소 애플 와인], 어떤 맛을 갖고 있나요?  싱그럽게 올라오는 향은 마치 사과 밭에 온 듯한 착각을 들게 해요.  산뜻한 산미와 사과 껍질의 씁쓰름한 맛이 어우러져 입안 가득 침이 고일 거예요.  가벼우면서도 부드러운 단맛 덕분에 사과 주스처럼 부담 없이 즐길 수 있어요.   [샤토미소 애플 와인], 어떤 음식과 잘 어울리나요?  사과의 새콤달콤함은 심심한 샐러드 맛에 상큼함을 더해주기 때문에 산뜻한 맛을 더욱 상승시켜줘요.  또한 사과의 따뜻한 성질은 찬 성질을 가진 돼지고기와 잘 어울려 속을 편안하게 해주는데요.  술의 맛을 해치지 않도록 수육과 같은 담백한 돼지고기 요리와 드셔보세요!   [샤토미소 애플 와인], 알고 마시면 더 맛있어요!  샤토미소 애플 와인은 사과 품종 중 하나인 부사로 만들어요.   그중 맛과 빛깔이 가장 좋다는 늦가을에 수확한 부사로 말이죠.   한 달간의 발효 과정과 오랜 숙성 기간으로 사과의 깊은 풍미를 갖고 있는 샤토미소 애플 와인.  이젠 오프너 없이 간편하게 즐겨보세요!"
1149,샤토미소 랑 화이트와인 (스위트),과실주,12,5,7,,4,0,,6,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FiHoy-1638522991814-%25EC%2583%25A4%25ED%2586%25A0%25EB%25AF%25B8%25EC%2586%258C%2520%25EB%259E%2591%2520%25ED%2599%2594%25EC%259D%25B4%25ED%258A%25B8%2520%25EC%2599%2580%25EC%259D%25B8%2528%25EC%258A%25A4%25EC%259C%2584%25ED%258A%25B8%2529.jpg&w=3840&q=75," [샤토미소 랑 화이트 와인], 어떤 맛을 갖고 있나요?  달콤한 꽃 향기로 코 끝을 살랑살랑 건드리는 술이에요.  새콤달콤함이 알코올을 숨겨주는 덕에 청포도 음료를 마시는 듯한 기분을 선사하기도 하죠.  삼키고 나선 고구마 같은 구수한 풍미와 떫은 맛도 느껴지니  복합적인 풍미를 싱그럽게 즐겨보세요. [샤토미소 랑 화이트와인], 어떤 음식과 잘 어울리나요?  술의 맛이 강하기 때문에 가벼운 안주들보단 갈비나 깐쇼새우처럼 풍미가 짙은 음식들과 즐기기 좋아요.  술의 달콤함과 만나 감칠맛은 오르고, 새콤함 덕에 입안이 깔끔하게 씻겨지거든요.  또 식후주로 달콤한 파이류와 함께한다면 하루를 달콤, 산뜻하게 마무리 할 수 있을 거예요.  [샤토미소 랑 화이트와인], 알고 마시면 더 맛있어요!  샤토미소 랑 화이트와인에 사용하는 '청포랑'과 '청수'는   우리나라에서 개발한 양조용 포도예요.  청포랑은 충청북도 청포도라는 의미로 단맛과 진한 포도향을 갖고있고요.  청수는 도드라지는 산미를 느낄 수 있는 품종이죠.  우리 입맛에 찰떡같이 잘 맞는 것은 물론,   재배가 쉽고 우수한 향 덕에 화이트 와인 제조에 많이 사용하고 있는데요.  두 가지 포도를 블렌딩한 와인인 만큼 더욱더 풍성한 한국와인 매력에 빠져보세요.  "
1138,샤토미소 퀸 아이스와인,과실주,12,9,7,,8,0,,2,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FhbeQ-1638867956762-%25EC%2583%25A4%25ED%2586%25A0%25EB%25AF%25B8%25EC%2586%258C%2520%25ED%2580%25B8%2520%25EC%2595%2584%25EC%259D%25B4%25EC%258A%25A4%2520%25EC%2599%2580%25EC%259D%25B8.jpg&w=3840&q=75," [샤토미소 퀸 아이스와인], 어떤 맛을 갖고 있나요?  다른 와인들 보다 꽃, 복숭아 같은 향이 무척 강하게 나는데요.  아이스 와인인 만큼 청포도의 농밀한 단맛이마치 꿀을 먹는 듯이 끈적하게 느껴져요.  삼키고 나서 미약하게 느껴지는 산미는 달콤함에 가려져서 거슬리지 않게 넘어간답니다.  [샤토미소 퀸 아이스와인], 어떤 음식과 잘 어울리나요?  진한 단맛의 술은 일반 음식과 페어링하기 어려워서,  식사 마지막에 즐기는 디져트류와 조금씩 마시는걸 추천해 드리는데요.  술처럼 농밀한 텍스처를 가진 치즈케이크나 달콤한 소스를 찍어 먹는 안주와 마시기 좋답니다.  단맛이 너무 강하게 느껴진다면 얼음을 타서 안주 없이 온더락으로 즐겨보세요.  [샤토미소 퀸 아이스와인], 알고 마시면 더 맛있어요!  아이스와인은 겨울에 꽁꽁 언 포도를 수확해 만드는 디저트 와인인데요.  단순히 얼은 상태가 아니고, 얼었다 녹았다 하는 동안  과실 안에 있는 산도와 당분이 점점 농축되어가는 과정을 거친 포도랍니다.  그냥 먹어도 달콤한 샤인머스캣과 청수 포도를 블렌딩 해서 더욱 달콤한 맛을 가진 술이에요."
1137,샤토미소 로제와인 (스위트),과실주,12,6,6,,5,0,,4,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FQ6pS-1637544263955-%25EC%2583%25A4%25ED%2586%25A0%25EB%25AF%25B8%25EC%2586%258C%2520%25EB%25A1%259C%25EC%25A0%259C%2520%25EC%2599%2580%25EC%259D%25B8%2520%25EC%258A%25A4%25EC%259C%2584%25ED%258A%25B8-2.jpg&w=3840&q=75,"  [샤토미소 로제와인 (스위트)], 어떤 맛을 갖고 있나요?  매혹적인 붉은 색에 먼저 시선이 가는데요.  눈을 감고 마셔보면 ‘포도로 만들었나? 싶을 정도로 달콤한 꽃향이 가득해요.  입안에선 베리류의 새콤달콤한 맛이 바로 느껴지지만  삼키고 나면 탄닌감과 씁쓸함도 적당히 있어서 음료수 같지는 않답니다.  [샤토미소 로제와인 (스위트)], 어떤 음식과 잘 어울리나요?  포도와 베리류의 새콤달콤한 맛을 잘 살린 술이라  매콤한 양념이 되어 있는 음식과도 마시기 좋은데요!  달콤한 맛이 더해졌을 때 매콤함이 중화되면서 조금 더 감칠맛이 느껴지거든요.  가볍게 마시려면 시원한 상태로 과일치즈 같은 안주와 즐기셔도 좋답니다.  [샤토미소 로제와인 (스위트)], 알고 마시면 더 맛있어요!  국내 최대의 포도 산지인 충북 영동에서 직접 재배한 캠벨 포도를  강수량이 적은 10월 쯤 수확하여 와인을 만드는데요.   포도알을 분리 후 파쇄하여 착즙한 주스를 도란원만의 제조방법으로 발효와 숙성시켜 만든답니다.  오크통 대신 대나무 통을 사용해 숙성 하는 것도  샤토미소 와인만의 독특한 풍미를 만드는 특징이에요 :)"
1136,샤토미소 웨딩 자두와인,과실주,12,6,8,,5,0,,3,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FKNBS-1640251277612-%25EC%2583%25A4%25ED%2586%25A0%25EB%25AF%25B8%25EC%2586%258C%2520%25EC%259B%25A8%25EB%2594%25A9.jpg&w=3840&q=75," [샤토미소 웨딩 자두와인], 어떤 맛을 갖고 있나요?  달콤한 복숭아나 자두의 향과는 달리  맛에서는 싱그러운 산미를 강하게 느낄 수 있는 술인데요.  새콤한 맛에 단맛이 살짝 뒷받침 해줘서 밸런스가 무척 좋답니다.  단순한 단맛만 있어서 스위트 와인에 질린 분들이라도 다시 찾게 되는 술이에요.  [샤토미소 웨딩 자두와인], 어떤 음식과 잘 어울리나요?  혀를 자극하는 새콤한 맛과 끝에서 올라오는 약간의 씁쓸함이 입안을 싹-씻겨줘서  기름진 음식과도 깔끔하게 즐길 수 있는데요.  새콤달콤한 맛 덕에 식전주나 식후주로 가볍게 마시기도 좋아요.  오늘 밤은 영상을 보며 편안하게 자두 와인 한 잔 어떠신가요 :)  [샤토미소 웨딩 자두와인], 알고 마시면 더 맛있어요!  결혼하는 딸을 위해 아버지로서 만들게 된 샤토미소 웨딩은  씨를 제거한 자두를 저온에서 발효, 숙성하여 만든 술인데요.  자두나무의 꽃말인 ‘순백’으로 새 신부의 마음을 표현하기 위해 술을 만드셨다고 하니,  무척 로맨틱 하지 않으신가요? :)"
1134,그랑꼬또 청수 화이트와인,과실주,12,2,7,,7,0,,4,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FnJPE-1636942060442-%25EA%25B7%25B8%25EB%259E%2591%25EA%25BC%25AC%25EB%2598%2590%2520%25EC%25B2%25AD%25EC%2588%2598%2520%25ED%2599%2594%25EC%259D%25B4%25ED%258A%25B8%25EC%2599%2580%25EC%259D%25B8.jpg&w=3840&q=75,"   [그랑꼬또 청수 화이트와인], 어떤 맛을 갖고 있나요?  코르크 마개를 오픈 할 때부터 기분 좋은 꽃향이 피어올라 무척 달콤 할 것 같지만,  막상 마셔보면 드라이한 맛에 깜짝 놀랄 거예요.  절제된 시트러스 향과 삼킨 후 혀에 그대로 남는 산미와 쌉쌀함은  청수 와인의 진가를 그대로 드러내 준답니다.     [그랑꼬또 청수 화이트와인], 어떤 음식과 잘 어울리나요?  드라이 하면서도 적당한 산미가 있는 전형적인 화이트 와인이라서  해산물류의 풍미가 있는 음식과 마시기 좋은데요.  은은한 탄닌이 혀를 자극하면서 기름진 맛도 잡아주기 때문에  살짝 느끼한 음식과도 좋은 궁합을 가졌어요.    [그랑꼬또 청수 화이트와인], 알고 마시면 더 맛있어요!  그랑꼬또(Grand Coteau)는 프랑스어로 큰 언덕이란 뜻인데요.  포도가 재배되는 지역의 이름인 대부(大阜)도의 의미를 담아 상표명으로 쓴 단어랍니다.   이곳에선 9월 초에 청수를 수확해 껍질을 제거한 포도즙을  6~8주 저온 발효를 거친 후 1년여 정도 숙성시켜 만드는데요.  포도가 가진 본래의 향을 강조하기 위해서  오크통 대신 이탈리아산 대형 스테인리스 탱크를 사용해요.  독일의 유명한 화이트와인 품종인 리슬링에 들어가는 효모를 사용하는 것도  맛있는 와인을 만드는 비법 중 하나랍니다!"
1132,그랑꼬또 랑 로제와인,과실주,9,8,5,,4,0,,3,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FGAvy-1636938031604-%25EA%25B7%25B8%25EB%259E%2591%25EA%25BC%25AC%25EB%2598%2590%2520%25EB%259E%2591%2520%25EB%25A1%259C%25EC%25A0%259C%25EC%2599%2580%25EC%259D%25B8-2.jpg&w=3840&q=75,"   [그랑꼬또 랑 로제와인], 어떤 맛을 갖고 있나요?  매혹적인 붉은색만큼이나 장미꽃 같은 우아한 아로마가 느껴지는데요.  딸기나 라즈베리 같은 베리류의 달콤한 맛이 입안을 기분 좋게 머물다 지나간답니다.  전체적으로 은은한 산미가 이런 달콤한 맛을 질리지 않도록 잡아줘서  와인 입문자들이 가볍게 마시기 좋은 술이에요.    [그랑꼬또 랑 로제와인], 어떤 음식과 잘 어울리나요?  탄닌과 바디감이 낮고 달달한 술이라 특별한 안주 없이 술만 마셔도 부담이 없는데요.  식사를 끝마친 후 디저트 느낌으로 달콤한 파이와 한 잔 곁들이기도 좋은 술이에요.  의외로 떡 같이 쫀득한 식감의 간식과도 가볍게 즐길 수 있답니다.     [그랑꼬또 랑 로제와인], 알고 마시면 더 맛있어요!  그랑꼬또(Grand Coteau)는 프랑스어로 큰 언덕이란 뜻인데요.  포도가 재배되는 지역의 이름인 대부(大阜)도의 의미를 담아 상표명으로 쓴 단어랍니다.   '랑' 의 경우 국내 포도 품종인 캠밸 얼리로 만들어요.  새콤달콤하고 수분이 많아 그냥 먹기 좋지만 양조용으론 좋지 않아서  낮은 당도를 보완하기 위해 수확 시기를 늦춰 20브릭스 이상의 포도로 와인을 만들어요.   또한 포도가 가진 본래의 향을 강조하기 위해서  오크통 대신 이탈리아산 대형 스테인리스 탱크에서  껍질, 씨, 과육을 함께 넣어 발효와 숙성을 시켰답니다."
1124,치키피치,과실주,4.5,6,7,,6,5,,2,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2Fy4ka-1635929191182-%25EC%25B9%2598%25ED%2582%25A4%25ED%2594%25BC%25ED%2582%25A4.jpg&w=3840&q=75,"   [치키피치], 어떤 맛을 갖고 있나요?  복숭아맛 껌을 씹을 때처럼 달콤하고 진한 향이 느껴짐과 동시에  천하장사 같은 스틱형 소시지의 햄 향이 은은하게 퍼지는데요.  잘 익은 복숭아를 한 입 베어 먹은 듯이 과즙이 팡팡 터지고요.  새콤한 풋사과의 맛까지 느껴보실 수 있을 거예요.  옅은 탄산감과 함께 전체적으로 산뜻한 맛이 나는 술이랍니다.     [치키피치], 어떤 음식과 잘 어울리나요?  복숭아와 사과 본연의 풍미를 고스란히 담은 이 술은  신선한 과일 디저트를 만났을 때 달콤한 풍미가 배가 되는데요.  단-단 조합이 부담스러운 분들은 짭짤한 피자와 함께 콜라 대신 시원하게 마시기 좋답니다.    [치키피치], 알고 마시면 더 맛있어요!  댄싱사이더의 애플 사이더들은 충주 인근 사과로 만드는데요.  100% 사과즙으로 발효를 한답니다.   그 후 애플 사이더에 맛과 스타일을 더하는 블렌딩 프로세스를 진행하고,  제품의 스타일에 따라 발효 과정을 달리 진행하는데요.  치키피치는 이 과정 중 복숭아를 그대로 착즙해 넣은 복숭아 사이더랍니다."
1123,초선의 꿈 로제와인,과실주,12,5,7,,4,0,,4,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2Fnunu-1635905019728-%25EC%25B4%2588%25EC%2584%25A0%25EC%259D%2598%2520%25EA%25BF%2588%2520%25EB%25A1%259C%25EC%25A0%259C%2520%25EC%258A%25A4%25EC%259C%2584%25ED%258A%25B8_%25EC%259E%25AC%25EC%25B4%25AC%25EC%2598%2581.jpg&w=3840&q=75,"   [초선의 꿈 로제와인], 어떤 맛을 갖고 있나요?  새콤한 딸기 같은 과실 향이 진하게 다가오다가 마치 허브처럼 상쾌하게 끝나는데요.  달콤하기보다는 딸기 과육을 한 입 베어 먹은 것처럼  산미가 스쳐 지나가는 단맛을 감싸버려요.  하지만 바디감이 무겁게 느껴질 정도로 산미가 세진 않기 때문에  초심자들도 가볍게 마실 수 있는 술입니다!     [초선의 꿈 로제와인], 어떤 음식과 잘 어울리나요?  가벼우면서도 단맛이 살짝 있는 전형적인 로제 와인이라서 산뜻한 음식들과 마시기 좋은데요.  베리류의 새콤한 산미가 심심할 수도 있는 음식 맛을 더욱 돋게 해요.  로제 와인은 차가운 온도에서 향과 맛이 살아나니 냉장고에서 꺼낸 뒤 바로 마시기로 해요!    [초선의 꿈 로제와인], 알고 마시면 더 맛있어요!  초선의 꿈의 씨가 없고 알이 작은 보랏빛의 델라웨어 포도 품종으로 만든 로제 와인인데요.  자연 농법으로 생산하여 당도 높은 포도의 장점을 최대한 끌어내었으며,  풍부한 풍미와 포도 향을 그대로 담아 만들었답니다.  '초선의 꿈'은 여포가 사랑한 여자 초선의 이름을 따서 아내를 생각하며 만든 술입니다!"
1119,여포의 꿈 화이트와인,과실주,12,6,7,,6,0,,6,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2F2iNg-1635732953983-ypg0.jpg&w=3840&q=75,"   [여포의 꿈 화이트와인], 어떤 맛을 갖고 있나요?  싱그러운 사과와 잘 익은 복숭아 같은 향이 코를 간질이는데요.  새콤달콤한 청포도의 맛이 그대로 느껴져서 기분 좋게 삼키는 순간,  씁쓸한 맛이 확 치고 올라와서 혀에 남은 맛을 싹 지워버려요.  깔끔한 화이트 와인을 좋아하는 분께 꼭 추천 드리고 싶답니다.     [여포의 꿈 화이트와인], 어떤 음식과 잘 어울리나요?  화이트 와인은 해산물류와 함께 라는 공식이 있지만  이 술은 기름진 육류랑도 무척 좋은 궁합을 보이는데요.  새콤달콤하지만 깔끔한 맛이 입안에 있는 기름진 맛을 싸-악 잡아줘서 깔끔하게 즐길 수 있어요.  온도가 높아지면 씁쓸한 맛이 강해지니 꼭 시원한 온도에서 마시기로 해요!    [여포의 꿈 화이트와인], 알고 마시면 더 맛있어요!  ‘여포의 꿈’이라는 술 이름은 여인성 대표님의 오랜 별명인 ‘여포’에서 따와 지은 이름이에요.  여포의 꿈은 서양에서 3천년 전부터 재배해서  화이트 와인을 빚는 양조용 포도로는 가장 오래된 품종인 ‘알렉산드리아’로 만드는데요.  수확 후 24시간 정도 침용 후 저온 발효시켜서 연한 살구 빛이 매력적으로 감도는 와인입니다 :)"
1116,여포의 꿈 레드와인 (드라이),과실주,12,2,7,,5,0,,6,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FPQ2j-1634880239218-%25EC%2597%25AC%25ED%258F%25AC%25EC%259D%2598%2520%25EA%25BF%2588%2520%25EB%25A0%2588%25EB%2593%259C%2520%25EB%2593%259C%25EB%259D%25BC%25EC%259D%25B4.jpg&w=3840&q=75,"   [여포의 꿈 레드와인 (드라이)], 어떤 맛을 갖고 있나요?  마치 솔잎 같은 포도껍질의 신선한 향이 진하게 올라오는데요.  포도를 한 입 물었을 때 나오는 달콤한 맛은 온데간데없고 새콤한 산미가 입안에 맴돈답니다.  마시는 순간은 가볍게 느껴지지만  삼키고 나서 입안 가득 느껴지는 알코올감과 탄닌감이 부족한 바디감을 채워줘요!     [여포의 꿈 레드와인 (드라이)], 어떤 음식과 잘 어울리나요?  적당한 바디감과 산미가 입안을 감싸고 사라져서 음식을 부르는 술인데요.  짭짤하면서도 담백한 육류 요리와 즐길 경우 담백한 맛이 질리지 않도록 잘 채워준답니다.  온도가 너무 차가울 경우 향이 충분히 나오지 않으니  냉장고에서 꺼낸 후 10분 정도 있다 즐기기로 해요~     [여포의 꿈 레드와인 (드라이)], 알고 마시면 더 맛있어요!  여포의 꿈 레드와인 (드라이)는 머스켓 베리 에이(MBA), 켐벨얼리, 산머루 총 3가지 포도품종을  각각 70%, 20%, 10%의 비율로 섞어서 만든 와인인데요.  각 품종의 장점을 최대한 끌어내 복합적이고 풍부한 풍미를 구현하고 긴 여운을 가진 레드 와인입니다 :)"
